time,x,y,z,vx,vy,vz
1.74,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.76,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.78,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.8,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.82,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.84,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.86,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.88,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.9,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.92,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.94,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.96,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
1.98,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.0,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.02,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.04,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.06,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.08,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.1,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.12,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.14,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.16,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.18,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.2,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.22,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.24,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.26,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.28,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.3,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.32,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.34,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.36,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.38,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.4,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.42,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.44,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.46,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.48,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.5,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.52,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.54,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.56,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.58,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.6,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.62,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.64,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.66,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.68,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.7,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.72,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.74,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.76,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.78,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.8,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.82,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.84,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.86,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.88,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.9,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.92,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.94,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.96,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
2.98,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.0,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.02,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.04,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.06,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.08,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.1,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.12,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.14,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.16,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.18,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.2,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.22,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.24,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.26,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.28,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.3,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.32,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.34,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.36,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.38,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.4,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.42,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.44,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.46,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.48,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.5,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.52,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.54,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.56,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.58,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.6,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.62,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.64,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.66,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.68,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.7,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.72,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.74,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.76,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.78,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.8,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.82,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.84,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.86,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.88,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.9,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.92,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.94,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.96,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
3.98,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.0,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.02,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.04,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.06,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.08,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.1,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.12,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.14,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.16,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.18,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.2,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.22,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.24,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.26,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.28,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.3,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.32,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.34,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.36,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.38,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.4,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.42,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.44,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.46,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.48,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.5,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.52,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.54,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.56,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.58,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.6,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.62,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.64,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.66,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.68,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.7,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.72,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.74,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.76,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.78,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.8,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.82,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.84,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.86,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.88,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.9,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.92,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.94,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.96,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
4.98,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.0,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.02,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.04,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.06,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.08,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.1,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.12,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.14,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.16,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.18,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.2,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.22,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.24,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.26,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.28,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.3,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.32,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.34,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.36,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.38,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.4,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.42,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.44,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.46,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.48,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.5,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.52,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.54,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.56,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.58,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.6,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.62,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.64,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.66,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.68,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.7,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.72,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.74,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.76,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.78,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.8,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.82,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.84,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.86,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.88,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.9,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.92,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.94,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.96,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
5.98,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.0,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.02,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.04,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.06,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.08,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.1,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.12,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.14,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.16,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.18,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.2,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.22,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.24,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.26,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.28,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.3,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.32,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.34,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.36,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.38,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.4,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.42,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.44,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.46,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.48,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.5,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.52,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.54,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.56,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.58,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.6,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.62,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.64,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.66,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.68,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.7,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.72,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.74,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.76,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.78,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.8,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.82,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.84,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.86,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.88,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.9,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.92,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.94,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.96,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
6.98,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.0,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.02,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.04,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.06,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.08,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.1,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.12,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.14,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.16,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.18,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.2,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.22,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.24,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.26,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.28,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.3,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.32,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.34,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.36,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.38,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.4,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.42,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.44,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.46,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.48,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.5,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.52,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.54,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.56,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.58,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.6,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.62,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.64,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.66,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.68,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.7,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.72,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.74,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.76,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.78,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.8,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.82,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.84,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.86,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.88,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.9,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.92,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.94,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.96,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
7.98,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.0,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.02,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.04,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.06,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.08,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.1,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.12,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.14,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.16,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.18,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.2,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.22,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.24,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.26,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.28,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.3,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.32,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.34,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.36,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.38,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.4,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.42,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.44,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.46,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.48,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.5,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.52,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
8.54,422619.73009475216,-5362844.332324543,3415528.885741856,0.0,0.0,0.0
